OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_11467									0	0
FOTU_11468									0	0
FOTU_11469	Fungi_1								0	0
FOTU_11470									0	0
FOTU_11471	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1			0	0
FOTU_11472	Rhizaria_1	Cercozoa_1							0	0
FOTU_11473									0	0
FOTU_11474									0	0
FOTU_11475									0	0
FOTU_11476	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Tremellodendropsidales_1					0	0
FOTU_11477									0	0
FOTU_11478	Rhizaria_1	Cercozoa_1							0	0
FOTU_11479	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Lacrymaria_1	Lacrymaria lacrymabunda 		0	0
FOTU_11480	Ichthyosporia_1	Ichthyosporea_1							0	0
FOTU_11481	Fungi_1	Rozellomycota_1							0	0
FOTU_11482									0	0
FOTU_11483									0	0
FOTU_11484	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1					0	0
FOTU_11485									0	0
FOTU_11486	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1	Entrophospora sp  		0	0
FOTU_11487									0	0
FOTU_11488									0	0
FOTU_11489									0	0
FOTU_11490									0	0
FOTU_11491	Rhizaria_1	Cercozoa_1							0	0
FOTU_11492									0	0
FOTU_11493	Fungi_1	Rozellomycota_1							0	0
FOTU_11494	Fungi_1	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiales_1	Cystobasidiaceae_1	Occultifur_1		Fungi-EMMF2,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiales,f__Cystobasidiaceae,g__Cystobasidium	91.795	96
FOTU_11495									0	0
FOTU_11496									0	0
FOTU_11497									0	0
FOTU_11498									0	0
FOTU_11499	Fungi_1	Calcarisporiellomycota_1	Calcarisporiellomycetes_1	Calcarisporiellales_1	Calcarisporiellaceae_1	Calcarisporiella_1			0	0
FOTU_11500	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_11501	Fungi_1								0	0
FOTU_11502									0	0
FOTU_11503	Fungi_1	Ascomycota_1	Sordariomycetes_1	Diaporthales_1	Gnomoniaceae_1	Ophiognomonia_1			0	0
FOTU_11504	Fungi_1	Ascomycota_1	Sordariomycetes_1	Junewangiaceae_1					0	0
FOTU_11505	Fungi_1	Basidiomycota_1							0	0
FOTU_11506									0	0
FOTU_11507	Fungi_1								0	0
FOTU_11508	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Penicillium_1	Penicillium ochrosalmoneum 	Fungi-OEO_O50,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium	84.135	100
FOTU_11509									0	0
FOTU_11510									0	0
FOTU_11511	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Ophiocordycipitaceae_1				0	0
FOTU_11512	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1				0	0
FOTU_11513									0	0
FOTU_11514									0	0
FOTU_11515									0	0
FOTU_11516									0	0
FOTU_11517									0	0
FOTU_11518	Rhizaria_1	Cercozoa_1							0	0
FOTU_11519	Fungi_1	Ascomycota_1	Dothideomycetes_1	Oncopodiella_1					0	0
FOTU_11520	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1	Spizellomyces_1			0	0
FOTU_11521									0	0
FOTU_11522	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	81.463	100
FOTU_11523	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Cladobotryum_1	Cladobotryum protrusum 	Fungi-CHH22,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	78.802	100
FOTU_11524									0	0
FOTU_11525									0	0
FOTU_11526									0	0
FOTU_11527									0	0
FOTU_11528	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1	Onygenaceae_1	Chrysosporium_1	Chrysosporium tropicum 		0	0
FOTU_11529	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1				0	0
FOTU_11530									0	0
FOTU_11531	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_11532	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1			0	0
FOTU_11533									0	0
FOTU_11534	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Xanthoperenniporia_1	Xanthoperenniporia subcorticola 		0	0
FOTU_11535	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Xylariaceae_1	Kretzschmaria_1			0	0
FOTU_11536									0	0
FOTU_11537	Rhizaria_1	Cercozoa_1							0	0
FOTU_11538	Rhizaria_1	Cercozoa_1							0	0
FOTU_11539	Fungi_1	Monoblepharomycota_1	Monoblepharidomycetes_1	Monoblepharidales_1					0	0
FOTU_11540									0	0
FOTU_11541									0	0
FOTU_11542	Rhizaria_1	Cercozoa_1							0	0
FOTU_11543	Fungi_1								0	0
FOTU_11544	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Mucoraceae_1	Mucor_1	Mucor takensis 	Fungi-CCHF69,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__Mucor_circinelloides	82.249	83
FOTU_11545	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_11546	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1				0	0
FOTU_11547									0	0
FOTU_11548									0	0
FOTU_11549									0	0
FOTU_11550	Fungi_1	Rozellomycota_1							0	0
FOTU_11551	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_11552									0	0
FOTU_11553									0	0
FOTU_11554	Ichthyosporia_1								0	0
FOTU_11555	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_11556	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Mucoraceae_1	Mucor_1	Mucor moelleri 		0	0
FOTU_11557									0	0
FOTU_11558	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Atheliaceae_1	Amphinema_1			0	0
FOTU_11559	Rhizaria_1	Cercozoa_1							0	0
FOTU_11560									0	0
FOTU_11561	Rhizaria_1	Cercozoa_1							0	0
FOTU_11562									0	0
FOTU_11563									0	0
FOTU_11564									0	0
FOTU_11565	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_11566	Fungi_1								0	0
FOTU_11567	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1	Lipomycetaceae_1				0	0
FOTU_11568									0	0
FOTU_11569									0	0
FOTU_11570									0	0
FOTU_11571									0	0
FOTU_11572	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Rhizopodaceae_1	Rhizopus_1	Rhizopus arrhizus 		0	0
FOTU_11573									0	0
FOTU_11574	Rhizaria_1	Cercozoa_1							0	0
FOTU_11575									0	0
FOTU_11576	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1			0	0
FOTU_11577	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_11578	Rhizaria_1	Cercozoa_1							0	0
FOTU_11579									0	0
FOTU_11580									0	0
FOTU_11581									0	0
FOTU_11582									0	0
FOTU_11583	Rhizaria_1	Cercozoa_1							0	0
FOTU_11584	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1			0	0
FOTU_11585	Fungi_1	Chytridiomycota_1							0	0
FOTU_11586									0	0
FOTU_11587	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1			0	0
FOTU_11588	Fungi_1	Ascomycota_1	Dothideomycetes_1						0	0
FOTU_11589									0	0
FOTU_11590	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Meruliaceae_1	Phlebia_1			0	0
FOTU_11591	Rhizaria_1	Cercozoa_1							0	0
FOTU_11592	Fungi_1								0	0
FOTU_11593	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Lycoperdaceae_1	Lycoperdon_1			0	0
FOTU_11594	Rhizaria_1	Cercozoa_1							0	0
FOTU_11595									0	0
FOTU_11596	Rhizaria_1	Cercozoa_1							0	0
FOTU_11597	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0
FOTU_11598									0	0
FOTU_11599									0	0
FOTU_11600	Fungi_1	Ascomycota_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Colletogloeum_1		Fungi-ZANF21,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zymoseptoria	78.723	92
FOTU_11601									0	0
FOTU_11602	Rhizaria_1	Cercozoa_1							0	0
FOTU_11603	Rhizaria_1	Cercozoa_1							0	0
FOTU_11604									0	0
FOTU_11605	Ichthyosporia_1								0	0
FOTU_11606	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Typhulaceae_1	Typhula_1			0	0
FOTU_11607	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1					0	0
FOTU_11608									0	0
FOTU_11609									0	0
FOTU_11610									0	0
FOTU_11611									0	0
FOTU_11612									0	0
FOTU_11613									0	0
FOTU_11614									0	0
FOTU_11615									0	0
FOTU_11616	Fungi_1	Ascomycota_1	Dothideomycetes_1	Venturiales_1	Sympoventuriaceae_1				0	0
FOTU_11617									0	0
FOTU_11618									0	0
FOTU_11619									0	0
FOTU_11620	Fungi_1								0	0
FOTU_11621	Rhizaria_1	Cercozoa_1							0	0
FOTU_11622	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1					0	0
FOTU_11623	Fungi_1								0	0
FOTU_11624	Fungi_1								0	0
FOTU_11625	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_11626									0	0
FOTU_11627	Rhizaria_1	Cercozoa_1							0	0
FOTU_11628	Rhizaria_1	Cercozoa_1							0	0
FOTU_11629	Rhizaria_1	Cercozoa_1							0	0
FOTU_11630									0	0
FOTU_11631									0	0
FOTU_11632									0	0
FOTU_11633									0	0
FOTU_11634									0	0
FOTU_11635	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1					0	0
FOTU_11636									0	0
FOTU_11637									0	0
FOTU_11638									0	0
FOTU_11639	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1	Glomeraceae_1	Glomus_1			0	0
FOTU_11640									0	0
FOTU_11641									0	0
FOTU_11642	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1				Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	79.126	100
FOTU_11643	Rhizaria_1	Cercozoa_1							0	0
FOTU_11644									0	0
FOTU_11645	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Curvularia_1	Curvularia micropus 		0	0
FOTU_11646	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Torulaceae_1	Torula_1	Torula deospora 		0	0
FOTU_11647									0	0
FOTU_11648	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_11649									0	0
FOTU_11650	Fungi_1	Chytridiomycota_1							0	0
FOTU_11651	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1	Marquandomyces_1	Marquandomyces marquandii 		0	0
FOTU_11652									0	0
FOTU_11653									0	0
FOTU_11654									0	0
FOTU_11655									0	0
FOTU_11656	Rhizaria_1	Cercozoa_1							0	0
FOTU_11657									0	0
FOTU_11658	Fungi_1	Rozellomycota_1							0	0
FOTU_11659	Fungi_1								0	0
FOTU_11660	Rhizaria_1	Cercozoa_1							0	0
FOTU_11661									0	0
FOTU_11662	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1					0	0
FOTU_11663	Fungi_1	Ascomycota_1	Sordariomycetes_1	Ophiostomatales_1	Ophiostomataceae_1	Hawksworthiomyces_1	Hawksworthiomyces lignivorus 		0	0
FOTU_11664									0	0
FOTU_11665									0	0
FOTU_11666									0	0
FOTU_11667									0	0
FOTU_11668	Fungi_1	Chytridiomycota_1							0	0
FOTU_11669									0	0
FOTU_11670	Rhizaria_1	Cercozoa_1							0	0
FOTU_11671	Rhizaria_1	Cercozoa_1							0	0
FOTU_11672									0	0
FOTU_11673									0	0
FOTU_11674									0	0
FOTU_11675	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Torulaceae_1	Torula_1			0	0
FOTU_11676									0	0
FOTU_11677	Rhizaria_1	Cercozoa_1							0	0
FOTU_11678									0	0
FOTU_11679									0	0
FOTU_11680									0	0
FOTU_11681	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_11682	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_11683	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Deconica_1			0	0
FOTU_11684	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_11685									0	0
FOTU_11686									0	0
FOTU_11687									0	0
FOTU_11688	Fungi_1	Chytridiomycota_1	Cladochytriomycetes_1	Cladochytriales_1					0	0
FOTU_11689									0	0
FOTU_11690									0	0
FOTU_11691	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1	Inocybe nothomixtilis 		0	0
FOTU_11692	Fungi_1								0	0
FOTU_11693	Fungi_1								0	0
FOTU_11694									0	0
FOTU_11695	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Pervetustaceae_1	Pervetustus_1			0	0
FOTU_11696	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Udeniozyma_1					0	0
FOTU_11697									0	0
FOTU_11698	Fungi_1								0	0
FOTU_11699									0	0
FOTU_11700	Fungi_1	Rozellomycota_1							0	0
FOTU_11701									0	0
FOTU_11702									0	0
FOTU_11703									0	0
FOTU_11704	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1			Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	87.192	100
FOTU_11705									0	0
FOTU_11706	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1			0	0
FOTU_11707									0	0
FOTU_11708									0	0
FOTU_11709									0	0
FOTU_11710									0	0
FOTU_11711	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Massarinaceae_1	Stagonospora_1			0	0
FOTU_11712									0	0
FOTU_11713	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Coriolopsis_1	Coriolopsis trogii 		0	0
FOTU_11714	Fungi_1								0	0
FOTU_11715									0	0
FOTU_11716	Fungi_1	Ascomycota_1	Sordariomycetes_1	Branch06_1					0	0
FOTU_11717									0	0
FOTU_11718									0	0
FOTU_11719									0	0
FOTU_11720									0	0
FOTU_11721	Fungi_1	Ascomycota_1							0	0
FOTU_11722									0	0
FOTU_11723									0	0
FOTU_11724	Fungi_1								0	0
FOTU_11725	Fungi_1								0	0
FOTU_11726									0	0
FOTU_11727									0	0
FOTU_11728	Fungi_1	Ascomycota_1	Dothideomycetes_1	Venturiales_1	Venturiaceae_1				0	0
FOTU_11729	Rhizaria_1	Cercozoa_1							0	0
FOTU_11730									0	0
FOTU_11731									0	0
FOTU_11732	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1					0	0
FOTU_11733	Ichthyosporia_1								0	0
FOTU_11734									0	0
FOTU_11735	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Hypoxylaceae_1	Hypoxylon_1			0	0
FOTU_11736	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Boletales_1	Suillaceae_1	Suillus_1	Suillus decipiens 		0	0
FOTU_11737	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_11738									0	0
FOTU_11739									0	0
FOTU_11740									0	0
FOTU_11741									0	0
FOTU_11742									0	0
FOTU_11743	Fungi_1								0	0
FOTU_11744									0	0
FOTU_11745	Fungi_1								0	0
FOTU_11746	Fungi_1	Glomeromycota_1	Glomeromycetes_1						0	0
FOTU_11747									0	0
FOTU_11748									0	0
FOTU_11749	Rhizaria_1	Cercozoa_1							0	0
FOTU_11750									0	0
FOTU_11751									0	0
FOTU_11752									0	0
FOTU_11753									0	0
FOTU_11754									0	0
FOTU_11755	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Psathyrella_1	Psathyrella microrhiza 		0	0
FOTU_11756									0	0
FOTU_11757	Fungi_1	Mucoromycota_1	Mucoromycetes_1	Mucorales_1	Mucoraceae_1	Mucor_1	Mucor heterogamus 		0	0
FOTU_11758									0	0
FOTU_11759	Fungi_1								0	0
FOTU_11760	Fungi_1								0	0
FOTU_11761	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_11762	Rhizaria_1	Cercozoa_1							0	0
FOTU_11763									0	0
FOTU_11764									0	0
FOTU_11765									0	0
FOTU_11766	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1				0	0
FOTU_11767									0	0
FOTU_11768									0	0
FOTU_11769	Fungi_1							Fungi-CCHF66,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Humicola,s__Humicola_sardiniae	85.644	100
FOTU_11770	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_11771	Rhizaria_1	Cercozoa_1							0	0
FOTU_11772	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Gamsylella_1	Gamsylella gephyropaga 		0	0
FOTU_11773	Rhizaria_1	Cercozoa_1							0	0
FOTU_11774	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_11775	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Sarocladiaceae_1	Sarocladium_1	Sarocladium summerbellii 	Fungi-ZANF38,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae	89.268	100
FOTU_11776	Fungi_1	Kickxellomycota_1							0	0
FOTU_11777	Fungi_1	Ascomycota_1	Dothideomycetes_1					Fungi-ZANF35,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Cladosporiaceae,g__Cladosporium	82.659	84
FOTU_11778	Fungi_1	Chytridiomycota_1							0	0
FOTU_11779	Fungi_1	Chytridiomycota_1							0	0
FOTU_11780									0	0
FOTU_11781	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1					0	0
FOTU_11782	Fungi_1	Chytridiomycota_1							0	0
FOTU_11783	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1	Pseudallescheria_1		Fungi-ZANF49,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_equiseti	74.877	100
FOTU_11784	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1	Claviceps_1	Claviceps arundinis 		0	0
FOTU_11785									0	0
FOTU_11786	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1				0	0
FOTU_11787	Fungi_1	Rozellomycota_1							0	0
FOTU_11788	Rhizaria_1	Cercozoa_1							0	0
FOTU_11789									0	0
FOTU_11790	Fungi_1								0	0
FOTU_11791									0	0
FOTU_11792	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1				0	0
FOTU_11793	Rhizaria_1	Cercozoa_1							0	0
FOTU_11794									0	0
FOTU_11795	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_11796									0	0
FOTU_11797	Fungi_1								0	0
FOTU_11798	Fungi_1	Ascomycota_1	Sordariomycetes_1	Branch06_1					0	0
FOTU_11799									0	0
FOTU_11800	Rhizaria_1	Cercozoa_1							0	0
FOTU_11801	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Niessliaceae_1	Niesslia_1	Niesslia mucida 	Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	80.597	100
FOTU_11802	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_11803									0	0
FOTU_11804	Rhizaria_1	Cercozoa_1							0	0
FOTU_11805									0	0
FOTU_11806									0	0
FOTU_11807									0	0
FOTU_11808	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0
FOTU_11809	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Geastrales_1	Geastraceae_1	Geastrum_1	Geastrum indicum 		0	0
FOTU_11810	Fungi_1								0	0
FOTU_11811									0	0
FOTU_11812	Fungi_1	Chytridiomycota_1							0	0
FOTU_11813	Fungi_1	Basidiomycota_1							0	0
FOTU_11814									0	0
FOTU_11815									0	0
FOTU_11816	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1				Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	84.242	82
FOTU_11817	Fungi_1								0	0
FOTU_11818	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Agrocybe_1	Agrocybe firma 		0	0
FOTU_11819	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1	Pervetustaceae_1	Pervetustus_1			0	0
FOTU_11820	Fungi_1	Rozellomycota_1	GS11_1						0	0
FOTU_11821									0	0
FOTU_11822	Fungi_1	Rozellomycota_1							0	0
FOTU_11823	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_11824									0	0
FOTU_11825									0	0
FOTU_11826									0	0
FOTU_11827	Fungi_1	Ascomycota_1	Dothideomycetes_1	Jahnulales_1	Aliquandostipitaceae_1				0	0
FOTU_11828									0	0
FOTU_11829									0	0
FOTU_11830	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Sordariaceae_1				0	0
FOTU_11831	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1	Podospora_1			0	0
FOTU_11832	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	82.297	100
FOTU_11833									0	0
FOTU_11834	Fungi_1								0	0
FOTU_11835									0	0
FOTU_11836									0	0
FOTU_11837	Fungi_1	Chytridiomycota_1							0	0
FOTU_11838									0	0
FOTU_11839									0	0
FOTU_11840									0	0
FOTU_11841	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1				0	0
FOTU_11842	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Microascaceae_1	Acaulium_1			0	0
FOTU_11843									0	0
FOTU_11844	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_11845									0	0
FOTU_11846									0	0
FOTU_11847									0	0
FOTU_11848	Fungi_1								0	0
FOTU_11849									0	0
FOTU_11850									0	0
FOTU_11851	Fungi_1	Ascomycota_1							0	0
FOTU_11852									0	0
FOTU_11853	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_11854	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Glomerellaceae_1	Colletotrichum_1			0	0
FOTU_11855									0	0
FOTU_11856	Fungi_1								0	0
FOTU_11857									0	0
FOTU_11858									0	0
FOTU_11859	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Sarcosomataceae_1	Galiella_1	Galiella rufa 		0	0
FOTU_11860									0	0
FOTU_11861	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1			0	0
FOTU_11862	Fungi_1	Chytridiomycota_1	Synchytriomycetes_1	Synchytriales_1	Synchytriaceae_1				0	0
FOTU_11863									0	0
FOTU_11864									0	0
FOTU_11865	Fungi_1	Rozellomycota_1							0	0
FOTU_11866									0	0
FOTU_11867									0	0
FOTU_11868									0	0
FOTU_11869	Rhizaria_1	Cercozoa_1							0	0
FOTU_11870	Fungi_1	Chytridiomycota_1							0	0
FOTU_11871	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1			0	0
FOTU_11872	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	81.159	100
FOTU_11873									0	0
FOTU_11874									0	0
FOTU_11875	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1	Zoopagaceae_1	Acaulopage_1	Acaulopage dichotoma 		0	0
FOTU_11876	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_11877	Fungi_1								0	0
FOTU_11878									0	0
FOTU_11879									0	0
FOTU_11880									0	0
FOTU_11881									0	0
FOTU_11882									0	0
FOTU_11883									0	0
FOTU_11884	Fungi_1	Rozellomycota_1							0	0
FOTU_11885									0	0
FOTU_11886	Fungi_1	Rozellomycota_1							0	0
FOTU_11887									0	0
FOTU_11888	Rhizaria_1	Cercozoa_1							0	0
FOTU_11889									0	0
FOTU_11890									0	0
FOTU_11891									0	0
FOTU_11892	Fungi_1	Chytridiomycota_1							0	0
FOTU_11893									0	0
FOTU_11894									0	0
FOTU_11895									0	0
FOTU_11896	Rhizaria_1	Cercozoa_1							0	0
FOTU_11897	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeoseptaceae_1	Pleopunctum_1		Fungi-ZANF71,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria	78.107	84
FOTU_11898	Fungi_1								0	0
FOTU_11899									0	0
FOTU_11900	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Entrophosporales_1	Entrophosporaceae_1	Entrophospora_1			0	0
FOTU_11901									0	0
FOTU_11902									0	0
FOTU_11903									0	0
FOTU_11904									0	0
FOTU_11905									0	0
FOTU_11906	Fungi_1								0	0
FOTU_11907									0	0
FOTU_11908									0	0
FOTU_11909									0	0
